time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-02-11T22:11:03.650Z,35.0455,-117.6701667,0.29,1.71,ml,24,59,0.1129,0.22,ci,ci39298712,2020-02-11T22:15:06.041Z,"6km NNW of Boron, CA",quarry blast,0.46,31.61,0.131,28,automatic,ci,ci
2020-02-11T22:09:08.560Z,17.9485,-66.9518,11,3.38,md,12,214,0.0773,0.18,pr,pr2020042020,2020-02-12T05:01:49.578Z,"4km SSW of Guanica, Puerto Rico",earthquake,0.94,0.47,0.29,7,reviewed,pr,pr
2020-02-11T22:07:56.294Z,62.9186,-148.2399,57,1.9,ml,,,,0.9,ak,ak0201xtpqe6,2020-02-11T22:21:51.476Z,"63km SE of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-02-11T22:06:53.410Z,37.591835,-119.0138321,1.89,1.06,md,8,231,0.0214,0.02,nc,nc73339825,2020-02-11T22:59:03.373Z,"6km SSW of Mammoth Lakes, CA",earthquake,1.38,0.66,0.26,10,automatic,nc,nc
2020-02-11T22:04:44.920Z,19.2121658,-155.4341736,37.37,2.3,md,35,187,0.04285,0.11,hv,hv71379337,2020-02-11T22:08:02.070Z,"4km E of Pahala, Hawaii",earthquake,0.84,0.97,0.31,7,automatic,hv,hv
2020-02-11T21:42:43.476Z,-20.9359,-70.7684,10,4.6,mwr,,139,0.899,1.25,us,us70007nev,2020-02-12T01:06:24.938Z,"102km SW of Iquique, Chile",earthquake,4,1.9,0.045,47,reviewed,us,us
2020-02-11T21:39:00.857Z,65.0417,-149.7388,12.8,1.2,ml,,,,0.47,ak,ak0201xtb1f1,2020-02-11T21:49:03.565Z,"42km E of Manley Hot Springs, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-02-11T21:31:13.179Z,17.851,-66.9408,10,4.2,ml,,83,0.153,0.97,us,us70007ne1,2020-02-12T08:23:58.449Z,"13km SSW of Guanica, Puerto Rico",earthquake,2.2,1.9,0.063,33,reviewed,us,us
2020-02-11T21:21:16.640Z,17.8956,-66.7921,10,2.51,md,10,233,0.1179,0.06,pr,pr2020042019,2020-02-11T23:20:09.194Z,"11km SSE of Indios, Puerto Rico",earthquake,0.76,0.55,0.27,6,reviewed,pr,pr
2020-02-11T21:16:53.430Z,33.6946667,-116.7133333,17.49,1.45,ml,50,36,0.01647,0.19,ci,ci39298664,2020-02-11T21:59:45.810Z,"5km S of Idyllwild, CA",earthquake,0.23,0.42,0.193,27,reviewed,ci,ci
2020-02-11T21:04:16.649Z,4.5291,83.4764,10,4.7,mb,,101,3.878,1.03,us,us70007ndd,2020-02-12T12:20:07.991Z,"North Indian Ocean",earthquake,8.9,1.8,0.082,45,reviewed,us,us
2020-02-11T20:35:40.450Z,35.6686667,-117.4858333,4.47,1.45,ml,19,108,0.08422,0.17,ci,ci39298608,2020-02-11T20:46:08.860Z,"13km SW of Searles Valley, CA",earthquake,0.36,1.03,0.164,21,automatic,ci,ci
2020-02-11T20:28:04.826Z,61.0113,-150.7861,39.5,1.6,ml,,,,0.31,ak,ak0201xsn9dm,2020-02-11T21:20:57.069Z,"45km NE of Nikiski, Alaska",earthquake,,4.6,,,automatic,ak,ak
2020-02-11T20:23:50.760Z,17.8855,-66.8546,9,2.74,md,10,241,0.0929,0.12,pr,pr2020042017,2020-02-12T04:26:15.312Z,"12km SSE of Maria Antonia, Puerto Rico",earthquake,0.77,0.58,0.22,6,reviewed,pr,pr
2020-02-11T20:22:10.910Z,38.8436661,-122.7591629,0.74,1.3,md,25,137,0.0135,0.04,nc,nc73339775,2020-02-11T21:49:02.927Z,"4km NW of Cobb, CA",earthquake,0.28,0.34,0.17,5,automatic,nc,nc
2020-02-11T20:21:27.930Z,38.8455009,-122.7594986,0.61,0.96,md,12,167,0.01351,0.03,nc,nc73339765,2020-02-11T21:25:02.794Z,"4km NW of Cobb, CA",earthquake,0.35,0.48,0.07,2,automatic,nc,nc
2020-02-11T20:15:44.330Z,38.8421669,-122.7568359,0.93,2.62,md,47,47,0.01528,0.06,nc,nc73339740,2020-02-12T10:44:23.363Z,"4km NW of Cobb, CA",earthquake,0.16,0.25,0.18,28,automatic,nc,nc
2020-02-11T20:15:33.299Z,36.52983333,-98.98616667,7.8,1.67,ml,22,135,0.04859046489,0.09,ok,ok2020cyls,2020-02-11T22:29:07.351Z,"22km ENE of Mooreland, Oklahoma",earthquake,,0.3,0.27,5,reviewed,ok,ok
2020-02-11T20:15:32.190Z,19.1720009,-155.4743347,32.29,2.08,md,44,156,0.02014,0.12,hv,hv71379252,2020-02-11T20:18:37.630Z,"3km S of Pahala, Hawaii",earthquake,0.61,0.66,0.11,14,automatic,hv,hv
2020-02-11T20:05:33.670Z,35.6498333,-117.5538333,11.12,1.5,ml,19,135,0.09781,0.15,ci,ci39298592,2020-02-11T20:16:30.400Z,"12km ENE of Ridgecrest, CA",earthquake,0.29,0.55,0.157,23,automatic,ci,ci
2020-02-11T20:00:53.380Z,34.9961667,-118.1881667,-0.82,1.11,ml,16,53,0.1217,0.2,ci,ci37434325,2020-02-11T22:33:07.715Z,"6km SSW of Mojave, CA",quarry blast,0.47,31.61,0.115,18,reviewed,ci,ci
2020-02-11T19:49:38.600Z,39.3988333,-111.0708333,1.38,1.59,md,10,110,0.08669,0.05,uu,uu60359642,2020-02-11T22:05:48.090Z,"12km NW of Huntington, Utah",earthquake,0.51,6.9,0.042,9,reviewed,uu,uu
2020-02-11T19:41:31.330Z,19.2070007,-155.4208374,32.11,1.96,md,38,150,0.03751,0.11,hv,hv71379242,2020-02-11T19:44:36.460Z,"6km E of Pahala, Hawaii",earthquake,0.59,0.96,0.23,9,automatic,hv,hv
2020-02-11T19:32:43.096Z,59.8383,-153.0148,100.3,2.1,ml,,,,0.75,ak,ak0201xs2rh1,2020-02-11T19:38:06.696Z,"66km W of Anchor Point, Alaska",earthquake,,1.6,,,automatic,ak,ak
2020-02-11T19:28:44.330Z,18.8285,-155.2223333,8.79,1.65,md,30,272,0.3965,0.09,hv,hv71379217,2020-02-11T22:00:43.340Z,"49km SSE of Pahala, Hawaii",earthquake,1.04,0.57,0.041,12,reviewed,hv,hv
2020-02-11T19:19:22.290Z,19.2263336,-155.4108276,31.32,2.16,ml,51,138,0.01679,0.12,hv,hv71379212,2020-02-11T22:44:04.040Z,"7km NE of Pahala, Hawaii",earthquake,0.45,0.77,3.96,5,automatic,hv,hv
2020-02-11T19:18:39.579Z,63.2225,-151.13,0,1.6,ml,,,,0.84,ak,ak0201xrzr4c,2020-02-11T19:31:55.051Z,"110km W of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-02-11T19:14:50.550Z,19.207,-155.3971667,31.7,1.69,md,46,164,0.03034,0.1,hv,hv71379207,2020-02-12T01:04:15.950Z,"8km E of Pahala, Hawaii",earthquake,0.49,0.71,0.065,19,reviewed,hv,hv
2020-02-11T19:14:33.203Z,37.8626,140.2131,105.36,4.5,mb,,116,2.049,1.41,us,us70007nac,2020-02-11T22:14:35.040Z,"10km SE of Yonezawa, Japan",earthquake,8,2.7,0.049,122,reviewed,us,us
2020-02-11T19:12:49.330Z,45.1836667,-112.428,-2,1.48,ml,7,106,0.215,0.19,mb,mb80381444,2020-02-11T20:42:20.440Z,"16km ESE of Dillon, Montana",quarry blast,0.78,31.61,0.44,3,reviewed,mb,mb
2020-02-11T19:00:12.270Z,36.8889999,-121.6149979,2.29,2,md,16,67,0.05621,0.06,nc,nc73338351,2020-02-11T22:18:04.118Z,"2km E of Aromas, CA",earthquake,0.23,0.98,0.2,12,automatic,nc,nc
2020-02-11T18:54:41.385Z,61.3564,-147.7673,19.9,1.6,ml,,,,1.23,ak,ak0201xrm1he,2020-02-11T19:06:46.372Z,"69km ESE of Lazy Mountain, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-02-11T18:51:45.140Z,19.2486668,-155.3973389,31.94,1.86,md,45,100,0.01111,0.13,hv,hv71379197,2020-02-11T18:54:45.170Z,"9km ENE of Pahala, Hawaii",earthquake,0.59,0.73,0.19,15,automatic,hv,hv
2020-02-11T18:46:46.280Z,18.909,-155.1831667,11.43,2.7,ml,45,255,0.3602,0.11,hv,hv71379187,2020-02-11T21:58:34.040Z,"48km SE of Pahala, Hawaii",earthquake,0.73,0.4,0.095,26,reviewed,hv,hv
2020-02-11T18:46:29.546Z,63.1352,-151.4946,10,1.6,ml,,,,1.13,ak,ak0201xrkaui,2020-02-11T18:50:41.995Z,"114km NW of Talkeetna, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-02-11T18:41:46.330Z,18.9015,-155.1693333,10.18,2.28,ml,43,276,0.3748,0.11,hv,hv71379182,2020-02-12T01:22:08.240Z,"36km SE of Pahala, Hawaii",earthquake,0.62,0.36,0.138,11,reviewed,hv,hv
2020-02-11T18:37:39.400Z,34.2938333,-117.49,11.27,1.81,ml,53,33,0.05117,0.15,ci,ci39298520,2020-02-11T20:53:49.820Z,"4km NNE of Lytle Creek, CA",earthquake,0.16,0.28,0.196,47,reviewed,ci,ci
2020-02-11T18:36:32.793Z,61.3534,-150.1205,23.2,2.4,ml,,,,0.72,ak,ak0201xri5yu,2020-02-11T21:25:07.040Z,"17km SSW of Big Lake, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-02-11T18:32:08.230Z,17.8661,-66.8753,8,2.4,md,11,233,0.1091,0.2,pr,pr2020042016,2020-02-11T18:41:51.786Z,"12km SSE of Guanica, Puerto Rico",earthquake,0.65,1.02,0.39,7,reviewed,pr,pr
2020-02-11T18:29:51.720Z,19.2600002,-155.3926697,32.21,2.47,ml,54,108,0.02284,0.11,hv,hv71379177,2020-02-11T21:06:28.040Z,"8km NE of Pahala, Hawaii",earthquake,0.49,0.61,0.27,4,automatic,hv,hv
2020-02-11T18:19:30.720Z,38.8310013,-122.8183365,1.79,1.08,md,23,49,0.009967,0.04,nc,nc73338321,2020-02-11T18:43:03.794Z,"8km NW of The Geysers, CA",earthquake,0.2,0.45,0.13,3,automatic,nc,nc
2020-02-11T18:06:47.630Z,32.7898333,-116.006,10.22,1.2,ml,16,80,0.04363,0.16,ci,ci39298512,2020-02-11T18:10:31.830Z,"6km N of Ocotillo, CA",earthquake,0.36,0.57,0.126,13,automatic,ci,ci
2020-02-11T18:03:16.939Z,-23.3991,-179.5872,544,4.8,mb,,119,6.044,0.77,us,us70007n8h,2020-02-11T18:32:00.040Z,"South of the Fiji Islands",earthquake,10.1,12.7,0.167,11,reviewed,us,us
2020-02-11T18:01:56.090Z,17.8321,-66.8556,2,2.84,md,9,258,0.1449,0.31,pr,pr2020042015,2020-02-11T18:42:27.120Z,"16km SSE of Guanica, Puerto Rico",earthquake,1.28,1.23,0.07,6,reviewed,pr,pr
2020-02-11T17:54:10.550Z,19.1861668,-155.4369965,32.43,2.13,md,17,202,0.1543,0.1,hv,hv71379137,2020-02-11T17:57:13.840Z,"4km ESE of Pahala, Hawaii",earthquake,1.08,1.13,0.22,4,automatic,hv,hv
2020-02-11T17:52:46.065Z,17.6272,94.3198,38.29,4.6,mb,,57,4.042,0.51,us,us70007n83,2020-02-11T20:16:07.322Z,"103km NNW of Pathein, Burma",earthquake,7.9,6.3,0.088,44,reviewed,us,us
2020-02-11T17:46:28.600Z,19.2024994,-155.3964996,33.3,1.94,md,13,280,0.1071,0.06,hv,hv71379122,2020-02-11T17:49:34.800Z,"8km E of Pahala, Hawaii",earthquake,1.81,1.33,0.41,3,automatic,hv,hv
2020-02-11T17:33:55.410Z,61.1958,-150.0205,19.7,3.2,ml,,,,0.63,ak,ak0201xqw4zn,2020-02-12T06:28:13.573Z,"9km WNW of Anchorage, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-02-11T17:23:06.039Z,66.3744,-157.3841,8.2,3.3,ml,,,,0.56,ak,ak0201xqtvxb,2020-02-11T19:23:04.040Z,"67km SSW of Kobuk, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-02-11T17:20:21.035Z,63.5223,-147.8613,14.5,1.3,ml,,,,0.38,ak,ak0201xqt9z1,2020-02-11T17:29:18.731Z,"56km ENE of Cantwell, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-02-11T17:18:58.409Z,35.265,-97.89116667,7,1.37,ml,11,108,0.09898057663,0.15,ok,ok2020cyfv,2020-02-11T19:30:34.807Z,"7km WSW of Tuttle, Oklahoma",earthquake,,1.7,0.4,5,reviewed,ok,ok
2020-02-11T17:17:05.464Z,-21.0766,-68.9022,118.9,4.1,mb,,45,0.547,0.45,us,us70007n77,2020-02-11T18:58:06.040Z,"153km N of Calama, Chile",earthquake,6.9,7.5,0.301,4,reviewed,us,us
2020-02-11T17:09:17.240Z,33.5,-116.4925,10.88,1,ml,32,60,0.06575,0.22,ci,ci39298448,2020-02-11T17:37:18.200Z,"18km ESE of Anza, CA",earthquake,0.3,0.84,0.138,24,automatic,ci,ci
2020-02-11T16:30:24.480Z,39.703,-110.6081667,-2.12,1.18,md,9,80,0.02075,0.06,uu,uu60359632,2020-02-11T17:55:36.510Z,"20km ENE of Price, Utah",earthquake,0.35,0.39,0.118,8,reviewed,uu,uu
2020-02-11T16:23:04.686Z,60.2109,-153.0796,125.5,2.2,ml,,,,0.78,ak,ak0201xq8g8x,2020-02-11T16:43:49.181Z,"35km SSW of Redoubt Volcano, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-02-11T16:19:16.993Z,61.7657,-151.8914,94.5,1.6,ml,,,,0.77,ak,ak0201xq7mcp,2020-02-11T16:25:34.520Z,"97km W of Willow, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-02-11T15:57:21.820Z,35.772,-117.6136667,8.92,1.14,ml,12,124,0.04558,0.14,ci,ci39298440,2020-02-11T16:01:02.589Z,"18km NNE of Ridgecrest, CA",earthquake,0.51,0.82,0.194,15,automatic,ci,ci
2020-02-11T15:55:12.350Z,33.4976667,-116.5013333,12.5,2.3,ml,88,27,0.06462,0.19,ci,ci39298432,2020-02-11T16:53:01.780Z,"17km ESE of Anza, CA",earthquake,0.12,0.34,0.112,76,reviewed,ci,ci
2020-02-11T15:43:25.220Z,17.9538,-66.7218,11,3.07,md,12,206,0.1459,0.16,pr,pr2020042014,2020-02-11T16:18:11.895Z,"7km S of Tallaboa, Puerto Rico",earthquake,0.72,0.47,0.3,4,reviewed,pr,pr
2020-02-11T15:39:00.940Z,35.9361667,-117.6926667,2.22,1,ml,14,104,0.03626,0.13,ci,ci39298424,2020-02-11T15:43:34.494Z,"19km E of Little Lake, CA",earthquake,0.43,0.51,0.174,13,automatic,ci,ci
2020-02-11T15:35:42.434Z,60.054,-140.6851,6.9,1.6,ml,,,,0.86,ak,ak0201xppo5f,2020-02-11T15:44:25.850Z,"77km NW of Yakutat, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-02-11T15:15:47.127Z,-5.9891,150.2445,53.45,5.3,mww,,90,2.616,0.83,us,us70007n4a,2020-02-11T16:12:55.040Z,"49km SSE of Kimbe, Papua New Guinea",earthquake,8,7.1,0.08,15,reviewed,us,us
2020-02-11T15:13:20.550Z,61.658,-147.2907,36.5,1.1,ml,,,,0.53,ak,ak0201xpkvqn,2020-02-11T18:27:44.808Z,"77km NW of Valdez, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2020-02-11T15:08:27.570Z,38.8208351,-122.7955017,2.73,1.3,md,30,30,0.01167,0.02,nc,nc73338296,2020-02-11T16:18:04.003Z,"6km NW of The Geysers, CA",earthquake,0.21,0.41,0.2,6,automatic,nc,nc
2020-02-11T15:06:07.722Z,62.2962,-147.285,27.4,2.1,ml,,,,0.86,ak,ak0201xpjdpl,2020-02-11T15:09:18.408Z,"92km WNW of Glennallen, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-02-11T14:59:28.810Z,17.93,-67.0086,10,2.38,md,9,236,0.1266,0.25,pr,pr2020042013,2020-02-11T15:32:09.558Z,"6km SE of La Parguera, Puerto Rico",earthquake,1.17,0.75,0.2,6,reviewed,pr,pr
2020-02-11T14:51:23.460Z,34.2781667,-116.3786667,9.12,1.27,ml,29,54,0.01367,0.12,ci,ci39298400,2020-02-11T16:09:51.512Z,"17km NNW of Joshua Tree, CA",earthquake,0.18,0.28,0.105,15,reviewed,ci,ci
2020-02-11T14:45:06.490Z,38.7876663,-122.768837,1.16,1.02,md,20,82,0.01477,0.03,nc,nc73338286,2020-02-11T15:26:08.385Z,"2km NW of The Geysers, CA",earthquake,0.22,0.4,0.11,4,automatic,nc,nc
2020-02-11T14:35:09.740Z,36.47166667,-98.19583333,6.62,2.01,ml,59,95,0.09988040006,0.23,ok,ok2020cyam,2020-02-11T19:46:54.366Z,"10km SE of Helena, Oklahoma",earthquake,,0.5,0.24,6,reviewed,ok,ok
2020-02-11T14:19:37.170Z,35.8886667,-117.6731667,6.42,0.98,ml,20,59,0.06193,0.11,ci,ci39298376,2020-02-11T21:36:33.146Z,"22km ESE of Little Lake, CA",earthquake,0.17,0.48,0.161,11,reviewed,ci,ci
2020-02-11T14:19:02.428Z,38.3861,-118.9178,7.1,1.6,ml,7,144.38,0.351,0.1213,nn,nn00716913,2020-02-12T02:07:49.204Z,"29km WSW of Hawthorne, Nevada",earthquake,,4.9,0.17,4,reviewed,nn,nn
2020-02-11T14:09:52.290Z,36.716,-119.3833333,26.39,2.37,md,13,95,0.153,0.11,nc,nc73338281,2020-02-11T21:22:03.773Z,"12km NNW of Orange Cove, CA",earthquake,1.07,2.58,0.14,15,reviewed,nc,nc
2020-02-11T13:58:46.080Z,33.9396667,-115.8451667,2.94,1.5,ml,29,61,0.2397,0.18,ci,ci39298368,2020-02-11T16:03:03.473Z,"30km SE of Twentynine Palms, CA",earthquake,0.22,0.85,0.092,26,reviewed,ci,ci
2020-02-11T13:50:02.417Z,-24.7746,-70.9102,34.38,5.2,mww,,108,0.483,0.47,us,us70007n2x,2020-02-11T22:39:29.015Z,"81km NNW of Taltal, Chile",earthquake,4.9,5.3,0.08,15,reviewed,us,us
2020-02-11T13:47:55.350Z,35.7135,-117.5506667,6.83,0.95,ml,21,60,0.1089,0.18,ci,ci39298352,2020-02-11T21:45:37.440Z,"14km WSW of Searles Valley, CA",earthquake,0.28,0.88,0.099,10,reviewed,ci,ci
2020-02-11T13:42:01.890Z,35.6165,-117.4686667,8.85,1.24,ml,28,92,0.03039,0.15,ci,ci39298344,2020-02-11T21:49:05.998Z,"18km SSW of Searles Valley, CA",earthquake,0.22,0.52,0.221,16,reviewed,ci,ci
2020-02-11T13:31:43.964Z,64.2033,-149.8553,15.9,1.3,ml,,,,0.49,ak,ak0201xohy70,2020-02-11T13:34:50.021Z,"55km SW of North Nenana, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-02-11T13:24:01.240Z,36.47333333,-97.7385,7,1.48,ml,27,70,0.1511703352,0.16,ok,ok2020cxyd,2020-02-11T15:16:08.859Z,"15km NE of Enid, Oklahoma",earthquake,,0.5,0.22,6,reviewed,ok,ok
2020-02-11T13:23:21.960Z,33.893,-116.8965,13.01,1.29,ml,39,33,0.1016,0.19,ci,ci39298336,2020-02-11T13:38:39.140Z,"4km SSW of Banning, CA",earthquake,0.23,0.88,0.162,28,reviewed,ci,ci
2020-02-11T13:07:28.729Z,-52.3244,17.1051,10,5,mb,,45,20.115,0.76,us,us70007n2t,2020-02-11T14:13:24.040Z,"Southwest of Africa",earthquake,12.3,1.8,0.088,41,reviewed,us,us
2020-02-11T12:54:14.676Z,63.5559,-150.6247,2,1.3,ml,,,,0.44,ak,ak0201xo1du8,2020-02-11T12:59:22.847Z,"85km WNW of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-02-11T12:45:45.250Z,19.3416667,-155.1108333,6.69,2.58,ml,38,141,0.04305,0.1,hv,hv71378897,2020-02-12T02:13:11.190Z,"16km SE of Volcano, Hawaii",earthquake,0.43,0.6,0.18,30,reviewed,hv,hv
2020-02-11T12:40:04.190Z,35.532,-117.3721667,2.35,1.52,ml,16,144,0.1567,0.18,ci,ci39298328,2020-02-11T13:38:10.143Z,"26km S of Trona, CA",earthquake,0.52,1.53,0.124,20,reviewed,ci,ci
2020-02-11T12:18:27.740Z,19.2080002,-155.4163361,33.02,1.96,md,44,152,0.03432,0.12,hv,hv71378877,2020-02-11T12:21:45.870Z,"6km E of Pahala, Hawaii",earthquake,0.53,0.7,0.15,11,automatic,hv,hv
2020-02-11T12:09:16.780Z,19.2103329,-155.4493408,36.71,2.75,md,55,118,0.05595,0.13,hv,hv71378862,2020-02-11T12:14:51.480Z,"3km E of Pahala, Hawaii",earthquake,0.44,0.68,0.23,39,automatic,hv,hv
2020-02-11T11:59:30.620Z,17.9236,-67.0261,6,2.66,md,11,243,0.1176,0.11,pr,pr2020042012,2020-02-11T14:24:54.040Z,"9km S of La Parguera, Puerto Rico",earthquake,0.86,0.26,0.15,7,reviewed,pr,pr
2020-02-11T11:56:57.840Z,35.5938333,-84.3695,14.67,1.61,md,7,96,0.1617,0.03,se,se60100243,2020-02-11T13:49:06.240Z,"8km E of Sweetwater, Tennessee",earthquake,0.37,1.16,0.062,5,reviewed,se,se
2020-02-11T11:38:11.010Z,33.7748333,-116.205,3.32,1.11,ml,22,88,0.02585,0.24,ci,ci39298320,2020-02-11T11:41:55.060Z,"6km N of Indio, CA",earthquake,0.54,0.67,0.129,27,automatic,ci,ci
2020-02-11T11:30:35.290Z,35.8853333,-117.685,3.06,1.32,ml,17,81,0.06847,0.16,ci,ci39298312,2020-02-11T11:34:17.017Z,"21km ESE of Little Lake, CA",earthquake,0.25,1.06,0.143,18,automatic,ci,ci
2020-02-11T11:27:59.060Z,35.828,-117.6581667,5.53,1.25,ml,21,80,0.05079,0.12,ci,ci39298304,2020-02-11T13:38:30.145Z,"23km N of Ridgecrest, CA",earthquake,0.2,0.61,0.2,19,reviewed,ci,ci
2020-02-11T11:07:02.116Z,-25.1508,179.923,477.82,5.4,mww,,54,4.504,0.96,us,us70007n26,2020-02-12T11:09:01.528Z,"South of the Fiji Islands",earthquake,11.1,6.3,0.08,15,reviewed,us,us
2020-02-11T11:06:39.070Z,35.675,-84.1435,9.7,1.29,md,3,184,0.04357,0.09,se,se60100248,2020-02-11T13:54:20.220Z,"3km ENE of Greenback, Tennessee",earthquake,0.69,2.37,0.044,3,reviewed,se,se
2020-02-11T11:01:10.740Z,33.6325,-116.6931667,13.1,1.04,ml,29,50,0.07073,0.19,ci,ci39298296,2020-02-11T11:04:53.815Z,"9km NNW of Anza, CA",earthquake,0.28,0.55,0.151,27,automatic,ci,ci
2020-02-11T10:56:37.990Z,35.3361667,-118.1398333,10.92,1.14,ml,16,60,0.2,0.11,ci,ci39298288,2020-02-11T13:38:55.147Z,"27km NNW of California City, CA",earthquake,0.25,0.5,0.12,19,reviewed,ci,ci
2020-02-11T10:52:05.912Z,59.8613,-141.5657,12.2,1.8,ml,,,,0.41,ak,ak0201xmu2jl,2020-02-11T11:25:23.977Z,"53km ESE of Cape Yakataga, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-02-11T10:49:25.480Z,19.2115002,-155.4168396,31.5,2.21,md,22,221,0.03167,0.1,hv,hv71378792,2020-02-11T10:52:33.300Z,"6km E of Pahala, Hawaii",earthquake,1.3,0.83,0.16,7,automatic,hv,hv
2020-02-11T10:42:34.114Z,59.9779,-141.5865,6,1.9,ml,,,,1.01,ak,ak0201xmrzgv,2020-02-11T10:47:54.371Z,"48km ESE of Cape Yakataga, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-02-11T10:41:05.790Z,61.1533,-140.5053,10.4,1.9,ml,,,,0.28,ak,ak0201xmrpma,2020-02-11T10:44:32.984Z,"160km NE of Cape Yakataga, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-02-11T10:37:02.257Z,15.7807,147.8883,10,5.3,mb,,85,2.093,0.58,us,us70007n1x,2020-02-12T10:47:12.461Z,"237km ENE of Saipan, Northern Mariana Islands",earthquake,7,1.9,0.029,399,reviewed,us,us
2020-02-11T10:21:48.223Z,-22.4623,-174.3156,55.94,5.2,mb,,114,5.311,1.2,us,us70007n1t,2020-02-11T10:41:40.040Z,"141km SSE of `Ohonua, Tonga",earthquake,9,7.5,0.075,59,reviewed,us,us
2020-02-11T10:13:41.160Z,17.9491,-66.85,14,3.18,md,10,207,0.0391,0.1,pr,pr2020042011,2020-02-11T18:16:18.368Z,"1km SSW of Indios, Puerto Rico",earthquake,0.63,1.6,0.14,5,reviewed,pr,pr
2020-02-11T10:03:07.610Z,19.2275009,-155.4089966,32.11,1.94,md,38,154,0.01473,0.11,hv,hv71378747,2020-02-11T10:06:23.140Z,"7km ENE of Pahala, Hawaii",earthquake,0.59,0.76,0.15,4,automatic,hv,hv
2020-02-11T10:01:05.496Z,62.8932,-148.7306,8.4,1.8,ml,,,,0.69,ak,ak0201xmj4xt,2020-02-11T10:05:45.041Z,"56km SSE of Cantwell, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-02-11T09:54:29.060Z,38.8321648,-122.807663,2.12,1.15,md,19,48,0.008957,0.02,nc,nc73338221,2020-02-11T10:10:04.443Z,"7km W of Cobb, CA",earthquake,0.25,0.68,0.02,2,automatic,nc,nc
2020-02-11T09:49:23.885Z,38.4045,-118.9268,6.7,1.8,ml,15,63.68,0.137,0.186,nn,nn00716911,2020-02-11T18:32:19.659Z,"29km WSW of Hawthorne, Nevada",earthquake,,3.4,0.34,6,reviewed,nn,nn
2020-02-11T09:47:52.828Z,31.592,-104.4505,5,2.5,mb_lg,,71,0.493,0.5,us,us70007n1n,2020-02-11T14:04:49.040Z,"71km NNE of Van Horn, Texas",earthquake,1.6,2,0.12,24,reviewed,us,us
2020-02-11T09:42:55.570Z,35.9783333,-117.9051667,3.33,1.14,ml,17,140,0.03169,0.13,ci,ci39298264,2020-02-11T09:46:40.559Z,"5km N of Little Lake, CA",earthquake,0.29,0.64,0.205,18,automatic,ci,ci
2020-02-11T09:34:00.516Z,61.0554,-146.6526,0,1.9,ml,,,,1.03,ak,ak0201xm4rkj,2020-02-11T09:38:19.161Z,"18km WSW of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-02-11T09:28:02.760Z,44.5711667,-110.7006667,8.95,1.12,ml,10,103,0.05343,0.13,uu,uu60359597,2020-02-11T16:50:21.050Z,"15km NE of Old Faithful Geyser, Wyoming",earthquake,0.49,1.13,0.283,2,reviewed,uu,uu
2020-02-11T09:19:28.590Z,40.3293333,-124.3573333,17.65,1.77,md,14,201,0.04237,0.07,nc,nc73338211,2020-02-12T03:09:04.198Z,"6km W of Petrolia, CA",earthquake,0.48,0.29,0.108,8,reviewed,nc,nc
2020-02-11T09:18:37.805Z,37.0094,-114.5569,0.9,2.2,ml,17,101.07,0.523,0.2264,nn,nn00716908,2020-02-11T15:27:20.749Z,"36km N of Moapa Town, Nevada",earthquake,,2,0.23,7,reviewed,nn,nn
2020-02-11T09:14:54.810Z,44.5666667,-110.7153333,5.19,1.57,md,13,91,0.06445,0.26,uu,uu60359587,2020-02-11T17:43:15.460Z,"14km NE of Old Faithful Geyser, Wyoming",earthquake,0.46,1.98,0.416,5,reviewed,uu,uu
2020-02-11T09:14:35.217Z,64.6383,-147.8021,0,1.5,ml,,,,0.85,ak,ak0201xm0jxc,2020-02-11T09:27:06.426Z,"22km S of Fairbanks, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-02-11T09:11:17.670Z,35.677,-84.144,10.07,1.57,md,3,187,0.04326,0.08,se,se60100238,2020-02-11T13:43:08.000Z,"3km NE of Greenback, Tennessee",earthquake,0.9,2.37,0.038,3,reviewed,se,se
